site_code,site_name,site_type,site_type_name,start_date,end_date,config_id,rkm,rkm_total,geometry,sthd_DPS,sthd_MPG,sthd_POP_NAME,sthd_TRT_POPID,sthd_GSI_Group
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Juvenile,INT,Juvenile Fish Bypass Facility,2021-03-12T11:30:00Z,NA,160,522.173,695,"c(-117.436261, 46.660394)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,Lower Granite Dam Spillway,INT,Spillway,2019-12-18T00:00:00Z,NA,100,522.173,695,"c(-117.430058, 46.658972)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
GRS,LOWER GRANITE EXPERIMENTAL,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1999-09-02T00:00:00Z,100,522.173,695,"c(-117.436044, 46.660255)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2005-04-08T09:05:00Z,2015-12-09T13:00:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Dam (Combined),INT,Combined Dam Location,2015-12-09T13:00:00Z,NA,110,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
IHR,Ice Harbor Adult,INT,Adult Fishway,2003-03-01T00:00:00Z,2005-04-08T09:05:00Z,100,522.016,538,"c(-118.879964, 46.249527)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1992-01-01T00:00:00Z,1995-04-01T00:00:00Z,100,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1996-04-17T12:30:00Z,110,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1996-04-17T12:30:00Z,110,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1995-04-01T00:00:00Z,1996-04-17T12:30:00Z,110,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1996-04-17T12:30:00Z,1998-03-02T09:48:11Z,120,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1996-04-17T12:30:00Z,1998-03-02T09:48:11Z,120,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1996-04-17T12:30:00Z,1998-03-02T09:48:11Z,120,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
JDA,John Day Dam Juvenile,INT,Juvenile Fish Bypass Facility,1998-03-02T09:48:11Z,1999-12-16T10:19:42Z,130,347,347,"c(-120.692581, 45.710014)",NA,NA,NA,NA,NA
